SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,USA_GUST,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR,Month,ENSO_Value_x,ENSO_Value_y,ENSO_Value,SST
2003249N14329,2003,71,,,ISABEL,2003-09-11 18:00:00,TS,21.5,-54.8,145,915,hurdat_atl,main,1180,1140,O_____________,hurdat_atl,AL132003,21.5,-54.8, ,HU,145.0,915,5.0,160,120,100,140, , , , , , , , ,1010,225,20, , , , , , , , , , , , , , , , ,8,277,Sep,0.26,0.26,0.26,24.676802
2003268N28298,2003,77,,,JUAN,2003-09-27 18:00:00,TS,35.5,-63.2,90,969,hurdat_atl,main,906,869,O_____________,hurdat_atl,AL152003,35.5,-63.2, ,HU,90.0,969,2.0,175,100,50,120, , , , , , , , ,1012,150,20, , , , , , , , , , , , , , , , ,6,329,Sep,0.26,0.26,0.26,20.815498
2003269N12322,2003,78,,,KATE,2003-10-04 18:00:00,TS,30.2,-54.0,110,952,hurdat_atl,main,1763,1737,O_____________,hurdat_atl,AL162003,30.2,-54.0, ,HU,110.0,952,3.0,175,125,75,100, , , , , , , , ,1011,180,20, , , , , , , , , , , , , , , , ,8,277,Oct,0.29,0.29,0.29,22.150415
2004214N30282,2004,44,,,ALEX,2004-08-05 00:00:00,TS,38.5,-66.0,105,957,hurdat_atl,main,491,491,O_____________,hurdat_atl,AL012004,38.5,-66.0, ,HU,105.0,957,3.0,80,150,125,75,50,80,60,50,30,50,30,20,1008,200,20, , , , , , , , , , , , , , , , ,22,67,Aug,0.64,0.64,0.64,18.072832
2004223N11301,2004,50,,GM,CHARLEY,2004-08-13 19:45:00,TS,26.6,-82.2,130,941,hurdat_atl,main,9,0,V_____________,hurdat_atl,AL032004,26.6,-82.2,L,HU,130.0,941,4.0,40,75,64,47,30,40,37,25,20,20,12,10, , , , , , , , , , , , , , , , , , , ,18,19,Aug,0.64,0.64,0.64,24.210188
2004227N12338,2004,52,,,DANIELLE,2004-08-16 18:00:00,TS,19.0,-38.2,95,964,hurdat_atl,main,2175,2175,O_____________,hurdat_atl,AL042004,19.0,-38.2, ,HU,95.0,964,2.0,75,90,60,60,60,60,40,40,25,25,20,20, , , ,10, , , , , , , , , ,110, , , , , ,15,329,Aug,0.64,0.64,0.64,24.423498
2004238N11325,2004,60,,,FRANCES,2004-08-31 18:00:00,TS,20.3,-65.0,125,942,hurdat_atl,main,221,216,O_____________,hurdat_atl,AL062004,20.3,-65.0, ,HU,125.0,942,4.0,160,130,120,160,100,90,75,90,55,45,45,60, , , , , , , , , , , , , ,145, , , , , ,14,282,Aug,0.64,0.64,0.64,26.352373
2004241N32282,2004,65,,,GASTON,2004-08-29 12:00:00,TS,32.8,-79.5,65,986,hurdat_atl,main,21,0,O_____________,hurdat_atl,AL072004,32.8,-79.5, ,HU,65.0,986,1.0,50,50,30,30,25,25,20,20,10,10, , , , , , , , , , , , , , , ,75, , , , , ,7,346,Aug,0.64,0.64,0.64,22.75975
2004247N10332,2004,68,,CS,IVAN,2004-09-11 18:00:00,TS,18.0,-79.0,145,920,hurdat_atl,main,67,67,O_____________,hurdat_atl,AL092004,18.0,-79.0, ,HU,145.0,920,5.0,150,100,100,150,75,60,60,75,60,30,30,60, , , , , , , , , , , , , ,155, , , , , ,6,295,Sep,0.7,0.7,0.7,27.555813
2004258N16300,2004,75,,,JEANNE,2004-09-25 18:00:00,TS,26.9,-78.2,105,952,hurdat_atl,main,178,120,O_____________,hurdat_atl,AL112004,26.9,-78.2, ,HU,105.0,952,3.0,180,120,85,150,100,70,50,90,60,45,30,60, , , , , , , , , , , , , ,120, , , , , ,12,283,Sep,0.7,0.7,0.7,25.165983
2004260N11331,2004,76,,,KARL,2004-09-21 06:00:00,TS,19.6,-47.3,125,938,hurdat_atl,main,1706,1706,O_____________,hurdat_atl,AL122004,19.6,-47.3, ,HU,125.0,938,4.0,225,200,150,225,90,90,60,90,60,60,45,60, , , , , , , , , , , , , ,155, , , , , ,11,341,Sep,0.7,0.7,0.7,24.524057
2004264N13328,2004,78,,,LISA,2004-10-02 06:00:00,TS,40.3,-41.6,65,987,hurdat_atl,main,1164,1163,O_____________,hurdat_atl,AL132004,40.3,-41.6, ,HU,65.0,987,1.0,60,90,60,40,40,50, , ,20,20, , , , , , , , , , , , , , , ,80, , , , , ,22,52,Oct,0.67,0.67,0.67,18.616947
2005185N18273,2005,38,,GM,CINDY,2005-07-06 00:00:00,TS,28.5,-90.3,65,992,hurdat_atl,main,67,0,O_____________,hurdat_atl,AL032005,28.5,-90.3, ,HU,65.0,992,1.0,90,90,40,60,30,30,20,25,20,20, , ,1012,150,20, , , , , , , , , , ,75, , , , , ,12,14,Jul,-0.06,-0.06,-0.06,22.294346
2005186N12299,2005,39,,CS,DENNIS,2005-07-08 12:00:00,TS,20.9,-79.5,130,938,hurdat_atl,main,73,33,O_____________,hurdat_atl,AL042005,20.9,-79.5, ,HU,130.0,938,4.0,140,120,75,100,75,75,25,50,45,30,20,30,1011,240,10, , , , , , , , , , ,150, , , , , ,14,311,Jul,-0.06,-0.06,-0.06,27.234049
2005192N11318,2005,40,,CS,EMILY,2005-07-17 00:00:00,TS,17.1,-79.5,140,929,hurdat_atl,main,169,169,O_____________,hurdat_atl,AL052005,17.1,-79.5, ,HU,140.0,929,5.0,130,80,50,110,90,30,25,50,50,20,15,30,1011,175,10, , , , , , , , , , ,165, , , , , ,17,293,Jul,-0.06,-0.06,-0.06,27.555813
2005217N13327,2005,52,,,IRENE,2005-08-16 18:00:00,TS,36.5,-62.0,90,970,hurdat_atl,main,827,827,O_____________,hurdat_atl,AL092005,36.5,-62.0, ,HU,90.0,970,2.0,70,100,100,70,30,50,50,30,20,20,20, ,1013,175,15, , , , , , , , , , ,105, , , , , ,7,95,Aug,-0.14,-0.14,-0.14,20.808365
2005236N23285,2005,61,,GM,KATRINA,2005-08-28 18:00:00,TS,26.3,-88.6,150,902,hurdat_atl,main,305,257,O_____________,hurdat_atl,AL122005,26.3,-88.6, ,HU,150.0,902,5.0,200,180,125,180,120,120,75,120,90,90,50,90,1006,300,20, , , , , , , , , , ,185, , , , , ,10,318,Aug,-0.14,-0.14,-0.14,24.800041
2005245N19315,2005,66,,,MARIA,2005-09-06 00:00:00,TS,32.6,-56.6,100,962,hurdat_atl,main,1430,1410,O_____________,hurdat_atl,AL142005,32.6,-56.6, ,HU,100.0,962,3.0,100,100,60,80,50,50,30,40,20,20,20,20,1012,150,15, , , , , , , , , , ,115, , , , , ,4,8,Sep,-0.11,-0.11,-0.11,21.089432
2005249N26281,2005,68,,,OPHELIA,2005-09-11 06:00:00,TS,31.7,-75.9,75,978,hurdat_atl,main,313,313,O_____________,hurdat_atl,AL162005,31.7,-75.9, ,HU,75.0,978,1.0,130,130,90,130,50,50,50,50,25,25,30,30,1014,180,20, , , , , , , , , , ,90, , , , , ,1,142,Sep,-0.11,-0.11,-0.11,22.936575
2005249N28293,2005,69,,,NATE,2005-09-09 00:00:00,TS,32.6,-61.1,80,979,hurdat_atl,main,1267,1243,O_____________,hurdat_atl,AL152005,32.6,-61.1, ,HU,80.0,979,1.0,200,180,90,120,75,75,30,75,25,25,20,20,1015,200,15, , , , , , , , , , ,100, , , , , ,18,55,Sep,-0.11,-0.11,-0.11,20.803308
2005261N13306,2005,78,,,PHILIPPE,2005-09-20 00:00:00,TS,17.7,-56.6,70,985,hurdat_atl,main,915,910,O_____________,hurdat_atl,AL172005,17.7,-56.6, ,HU,70.0,985,1.0,75,75,30,30,30,30,20,20,15,15, , ,1010,150,10, , , , , , , , , , ,85, , , , , ,3,315,Sep,-0.11,-0.11,-0.11,25.751614
2005261N21290,2005,80,,GM,RITA,2005-09-22 03:00:00,TS,24.7,-87.3,155,895,hurdat_atl,main,358,358,V_____________,hurdat_atl,AL182005,24.7,-87.3,I,HU,155.0,895,5.0,160,140,100,160,95,80,60,90,60,60,40,50,1010,325,17, , , , , , , , , , , , , , , , ,7,295,Sep,-0.11,-0.11,-0.11,25.6847
2005275N19274,2005,88,,GM,STAN,2005-10-04 12:00:00,TS,18.6,-94.9,70,977,hurdat_atl,main,10,0,O_____________,hurdat_atl,AL202005,18.6,-94.9,L,HU,70.0,977,1.0,90,75,75,75,45,30,30,30,15,15,15,15,1007,200,5, , , , , , , , , , ,85, , , , , ,10,227,Oct,-0.29,-0.29,-0.29,
2005281N33339,2005,93,,,VINCE,2005-10-09 18:00:00,TS,34.1,-18.9,65,988,hurdat_atl,main,668,664,O_____________,hurdat_atl,AL242005,34.1,-18.9, ,HU,65.0,988,1.0,70,70,70,70,30,30,30,30,15,15,15,15,1010,175,15, , , , , , , , , , ,75, , , , , ,5,58,Oct,-0.29,-0.29,-0.29,17.674456
2005289N18282,2005,97,,CS,WILMA,2005-10-19 12:00:00,TS,17.3,-82.8,160,882,hurdat_atl,main,229,211,O_____________,hurdat_atl,AL252005,17.3,-82.8, ,HU,160.0,882,5.0,170,125,90,140,70,45,45,70,45,20,20,45,1009,300,10, , , , , , , , , , ,185, , , , , ,6,285,Oct,-0.29,-0.29,-0.29,27.569454
2005300N10279,2005,100,,CS,BETA,2005-10-30 06:00:00,TS,13.3,-83.1,100,962,hurdat_atl,main,43,21,O_____________,hurdat_atl,AL272005,13.3,-83.1, ,HU,100.0,962,3.0,50,50,50,50,25,25,25,25,15,15,15,15,1010,200,10, , , , , , , , , , ,120, , , , , ,6,228,Oct,-0.29,-0.29,-0.29,
2005333N32311,2005,110,,,EPSILON,2005-12-05 06:00:00,TS,34.0,-36.7,75,981,hurdat_atl,main,1970,1934,O_____________,hurdat_atl,AL302005,34.0,-36.7, ,HU,75.0,981,1.0,75,75,100,75,30,30,50,30, ,20,20, ,1010,225,20, , , , , , , , , , ,80, , , , , ,10,102,Dec,-0.84,-0.84,-0.84,19.361498
2006237N13298,2006,56,,CS,ERNESTO,2006-08-27 06:00:00,TS,16.9,-72.7,65,992,hurdat_atl,main,134,102,O_____________,hurdat_atl,AL062006,16.9,-72.7, ,HU,65.0,992,1.0,80,70,20,50,25,20,10,10,10, , , ,1010,180,10, , , , , , , , , , ,65, , , , , ,9,310,Aug,0.3,0.3,0.3,27.182034
2006247N14321,2006,60,,,FLORENCE,2006-09-10 18:00:00,TS,29.3,-66.1,80,976,hurdat_atl,main,1138,1094,O_____________,hurdat_atl,AL072006,29.3,-66.1, ,HU,80.0,976,1.0,225,155,90,225,80,40,30,80,50,25, ,30,1010,300,30, , , , , , , , , , ,100, , , , , ,12,354,Sep,0.54,0.54,0.54,21.675455
2006254N20306,2006,64,,,GORDON,2006-09-14 00:00:00,TS,27.3,-57.4,105,955,hurdat_atl,main,1301,1301,O_____________,hurdat_atl,AL082006,27.3,-57.4, ,HU,105.0,955,3.0,120,120,85,85,50,50,40,50,25,25,10,25,1019,240,20, , , , , , , , , , , , , , , , ,9,26,Sep,0.54,0.54,0.54,23.147629
2006256N12338,2006,65,,,HELENE,2006-09-18 06:00:00,TS,22.0,-49.4,105,955,hurdat_atl,main,1736,1728,O_____________,hurdat_atl,AL092006,22.0,-49.4, ,HU,105.0,955,3.0,175,150,100,125,90,65,45,60,45,40,30,35,1014,400,25, , , , , , , , , , ,130, , , , , ,7,339,Sep,0.54,0.54,0.54,24.241085
2006271N26307,2006,76,,,ISAAC,2006-10-01 00:00:00,TS,32.0,-59.8,75,987,hurdat_atl,main,1367,1319,O_____________,hurdat_atl,AL102006,32.0,-59.8, ,HU,75.0,987,1.0,110,110,60,80,50,40,40,40,25,25,10,25,1018,175,15, , , , , , , , , , ,85, , , , , ,9,329,Oct,0.77,0.77,0.77,20.894299
2007225N12331,2007,45,,CS,DEAN,2007-08-21 06:00:00,TS,18.6,-86.9,150,907,hurdat_atl,main,80,0,O_____________,hurdat_atl,AL042007,18.6,-86.9, ,HU,150.0,907,5.0,180,180,90,125,100,75,50,100,50,40,30,50,1010,250,10, , , , , , , , , , ,170, , , , , ,18,280,Aug,-0.81,-0.81,-0.81,27.507635
2007244N12303,2007,50,,CS,FELIX,2007-09-03 00:00:00,TS,13.8,-73.0,150,935,hurdat_atl,main,199,199,O_____________,hurdat_atl,AL062007,13.8,-73.0, ,HU,150.0,935,5.0,100,75,40,100,45,35,25,40,25,20,15,25,1012,150,10, , , , , , , , , , ,175, , , , , ,20,280,Sep,-1.07,-1.07,-1.07,27.075024
2007255N27265,2007,55,,GM,HUMBERTO,2007-09-13 06:00:00,TS,29.5,-94.4,80,985,hurdat_atl,main,11,9,O_____________,hurdat_atl,AL092007,29.5,-94.4, ,HU,80.0,985,1.0,50,50,25,25,30,30, , ,15, , , ,1012,90,15, , , , , , , , , , ,85, , , , , ,8,34,Sep,-1.07,-1.07,-1.07,20.380651
2007268N10324,2007,63,,,KAREN,2007-09-26 12:00:00,TS,11.7,-42.4,65,988,hurdat_atl,main,1283,1272,O_____________,hurdat_atl,AL122007,11.7,-42.4, ,HU,65.0,988,1.0,90,60,40,45,60,40,25,30,40,30, ,15,1012,175,30, , , , , , , , , , ,65, , , , , ,10,304,Sep,-1.07,-1.07,-1.07,25.730373
2007269N22265,2007,64,,GM,LORENZO,2007-09-28 00:00:00,TS,20.5,-96.3,70,990,hurdat_atl,main,53,23,O_____________,hurdat_atl,AL132007,20.5,-96.3, ,HU,70.0,990,1.0,40,40,60,40,15,30,30,15,10,20,20,10,1010,100,20, , , , , , , , , , ,80, , , , , ,7,271,Sep,-1.07,-1.07,-1.07,25.740028
2007297N18300,2007,75,,,NOEL,2007-11-02 00:00:00,TS,26.4,-76.5,70,981,hurdat_atl,main,208,208,O_____________,hurdat_atl,AL162007,26.4,-76.5, ,HU,70.0,981,1.0,200,175,60,100,75,60, , ,40, , , ,1010,275,40, , , , , , , , , , ,80, , , , , ,13,24,Nov,-1.5,-1.5,-1.5,24.764662
2008185N13337,2008,35,,,BERTHA,2008-07-07 21:00:00,TS,20.3,-51.9,110,952,hurdat_atl,main,1450,1425,V_____________,hurdat_atl,AL022008,20.3,-51.9,I,HU,110.0,952,3.0,100,60,45,100,50,30,20,50,20, , ,20,1013,200,15, , , , , , , , , , , ,12,270,180,90,270,9,321,Jul,-0.37,-0.37,-0.37,24.899206
2008203N18276,2008,41,,GM,DOLLY,2008-07-23 12:00:00,TS,25.9,-96.7,85,967,hurdat_atl,main,41,29,O_____________,hurdat_atl,AL042008,25.9,-96.7, ,HU,85.0,967,2.0,120,120,100,100,50,50,50,40,20,20,20,20,1010,180,20, , , , , , , , , , ,100,12,270,150,75,120,5,318,Jul,-0.37,-0.37,-0.37,23.620203
2008238N13293,2008,57,,CS,GUSTAV,2008-08-30 22:00:00,TS,22.4,-83.1,135,941,hurdat_atl,main,10,0,V_____________,hurdat_atl,AL072008,22.4,-83.1,L,HU,135.0,941,4.0,155,120,95,125,100,90,50,65,60,45,20,30,850,266,15, , , , , , , , , , , ,12,140,200,200,180,14,313,Aug,-0.23,-0.23,-0.23,27.007063
2008241N19303,2008,58,,,HANNA,2008-09-02 00:00:00,TS,21.8,-72.3,75,977,hurdat_atl,main,98,68,O_____________,hurdat_atl,AL082008,21.8,-72.3,L,HU,75.0,977,1.0,150,150,100,100,90,90,60,60,40, , ,40,1008,225,50, , , , , , , , , , ,85,12,360,240,240,360,5,195,Sep,-0.24,-0.24,-0.24,26.132584
2008245N17323,2008,59,,,IKE,2008-09-04 06:00:00,TS,22.4,-55.0,125,935,hurdat_atl,main,1191,1136,O_____________,hurdat_atl,AL092008,22.4,-55.0, ,HU,125.0,935,4.0,115,100,90,120,75,50,40,60,30,25,20,25,1008,175,15, , , , , , , , , , ,155,12,360,180,75,300,15,294,Sep,-0.24,-0.24,-0.24,24.896935
2008269N21290,2008,69,,,KYLE,2008-09-28 12:00:00,TS,39.4,-68.2,75,989,hurdat_atl,main,297,254,O_____________,hurdat_atl,AL112008,39.4,-68.2, ,HU,75.0,989,1.0,180,140,110,110,105,90,60,60,60,60,40,40,1012,175,60, , , , , , , , , , ,85,12,300,300,180,240,24,28,Sep,-0.24,-0.24,-0.24,10.37442
2008287N15291,2008,79,,CS,OMAR,2008-10-16 06:00:00,TS,18.2,-63.9,115,958,hurdat_atl,main,179,179,O_____________,hurdat_atl,AL152008,18.2,-63.9, ,HU,115.0,958,4.0,120,120,75,45,60,75,40,40,25,30,25,15,1009,240,10, , , , , , , , , , ,135,12,120,120,100,90,21,45,Oct,-0.35,-0.35,-0.35,26.661036
2008311N14278,2008,88,,CS,PALOMA,2008-11-08 12:00:00,TS,19.8,-79.6,125,944,hurdat_atl,main,176,133,O_____________,hurdat_atl,AL172008,19.8,-79.6, ,HU,125.0,944,4.0,110,70,60,90,60,35,30,40,25,25,25,25,1011,200,10, , , , , , , , , , ,145,12,100,100,80,100,9,63,Nov,-0.55,-0.55,-0.55,27.234049
2009227N12328,2009,51,,,BILL,2009-08-19 06:00:00,TS,17.6,-54.2,115,954,hurdat_atl,main,1064,1039,O_____________,hurdat_atl,AL032009,17.6,-54.2, ,HU,115.0,954,4.0,150,150,100,150,75,75,60,75,40,35,30,35,1008,250,20, , , , , , , , , , ,140,12,330,270,210,280,15,298,Aug,0.58,0.58,0.58,25.530527
2009251N12336,2009,65,,,FRED,2009-09-09 12:00:00,TS,13.6,-32.1,105,958,hurdat_atl,main,1579,1579,O_____________,hurdat_atl,AL072009,13.6,-32.1, ,HU,105.0,958,3.0,105,105,45,60,45,45,25,30,25,25,15,25,1010,200,10, , , , , , , , , , ,130,12,200,90,90,180,9,310,Sep,0.71,0.71,0.71,24.56268
2009308N11279,2009,87,,GM,IDA,2009-11-09 00:00:00,TS,23.0,-86.5,90,979,hurdat_atl,main,175,175,O_____________,hurdat_atl,AL112009,23.0,-86.5, ,HU,90.0,979,2.0,150,100,45,90,60,30,30,30,30,15,15,15,1007,140,15, , , , , , , , , , ,110,12,180,120,60,180,14,334,Nov,1.36,1.36,1.36,26.790491
2010176N16278,2010,32,,GM,ALEX,2010-07-01 02:00:00,TS,24.2,-97.7,95,946,hurdat_atl,main,10,0,V_____________,hurdat_atl,AL012010,24.2,-97.7,L,HU,95.0,946,2.0,180,180,120,120,90,90,60,50,50,30,15,15,850,255,10, , , , , , , , , , , , , , , , ,11,257,Jul,-1.05,-1.05,-1.05,
2010234N11329,2010,45,,,DANIELLE,2010-08-27 18:00:00,TS,27.1,-60.1,115,942,hurdat_atl,main,1123,1123,O_____________,hurdat_atl,AL062010,27.1,-60.1, ,HU,115.0,942,4.0,180,150,130,150,90,75,75,90,50,50,35,50,1014,275,10,20, , , , , , , , , ,140,12,330,270,250,250,8,320,Aug,-1.35,-1.35,-1.35,23.21511
2010236N12341,2010,47,,,EARL,2010-09-02 06:00:00,TS,28.6,-74.3,125,927,hurdat_atl,main,535,535,O_____________,hurdat_atl,AL072010,28.6,-74.3, ,HU,125.0,927,4.0,200,180,120,180,120,120,80,100,80,70,40,60,1008,200,15, , , , , , , , , , ,145, , , , , ,16,338,Sep,-1.56,-1.56,-1.56,23.326134
2010251N14337,2010,57,,,IGOR,2010-09-15 00:00:00,TS,18.9,-53.5,135,924,hurdat_atl,main,1221,1208,O_____________,hurdat_atl,AL112010,18.9,-53.5, ,HU,135.0,924,4.0,210,150,130,160,100,70,60,90,45,30,30,45,1010,325,25, , , , , , , , , , ,165,12,420,360,300,360,7,295,Sep,-1.56,-1.56,-1.56,25.530527
2010255N13340,2010,58,,,JULIA,2010-09-15 12:00:00,TS,17.7,-32.2,120,948,hurdat_atl,main,1605,1605,O_____________,hurdat_atl,AL122010,17.7,-32.2, ,HU,120.0,948,4.0,105,75,75,90,40,30,30,30,30,20,20,20,1011,250,20, , , , , , , , , , ,140,12,300,120,120,200,12,323,Sep,-1.56,-1.56,-1.56,23.9072
2010257N16282,2010,60,,GM,KARL,2010-09-17 12:00:00,TS,19.6,-95.6,110,956,hurdat_atl,main,68,24,O_____________,hurdat_atl,AL132010,19.6,-95.6, ,HU,110.0,956,3.0,80,70,70,80,40,30,30,40,20,15,15,20,1007,150,5, , , , , , , , , , ,130,12,120,30,30,120,8,248,Sep,-1.56,-1.56,-1.56,25.740028
2010263N15328,2010,62,,,LISA,2010-09-25 00:00:00,TS,20.4,-27.8,75,982,hurdat_atl,main,1114,1112,O_____________,hurdat_atl,AL142010,20.4,-27.8, ,HU,75.0,982,1.0,50,40,30,40,20,15,10,20,10,10, ,10,1009,150,10, , , , , , , , , , ,85,12,40,40,40,40,9,348,Sep,-1.56,-1.56,-1.56,23.144072
2010279N22293,2010,67,,,OTTO,2010-10-09 00:00:00,TS,27.2,-61.7,75,976,hurdat_atl,main,1061,1061,O_____________,hurdat_atl,AL172010,27.2,-61.7, ,HU,75.0,976,1.0,110,190,60,70,40,60,40, ,20,25,15, ,1007,280,15, , , , , , , , , , ,90,12,300,240,360,120,19,54,Oct,-1.64,-1.64,-1.64,23.135303
2010284N14278,2010,69,,CS,PAULA,2010-10-12 18:00:00,TS,18.8,-85.9,90,981,hurdat_atl,main,174,150,O_____________,hurdat_atl,AL182010,18.8,-85.9, ,HU,90.0,981,2.0,50,50,45,45,25,25,20,20,20,15,15,15,1010,120,10, , , , , , , , , , ,105,12,75,45,45,75,8,347,Oct,-1.64,-1.64,-1.64,27.507635
2010293N17277,2010,75,,CS,RICHARD,2010-10-25 00:00:00,TS,17.2,-88.2,85,977,hurdat_atl,main,10,0,O_____________,hurdat_atl,AL192010,17.2,-88.2, ,HU,85.0,977,2.0,90,60,50,60,30,20,20,30,15,10,10,15,1010,130,15, , , , , , , , , , ,100,12,150, , ,30,10,277,Oct,-1.64,-1.64,-1.64,27.276806
2010302N09306,2010,77,,CS,TOMAS,2010-10-30 20:00:00,TS,13.4,-61.2,85,987,hurdat_atl,main,302,302,V_____________,hurdat_atl,AL212010,13.4,-61.2,L,HU,85.0,987,2.0,120,60,50,90,50,30,20,40,20,20, , ,1009,216,20, , , , , , , , , , , ,12,200,90,50,120,7,293,Oct,-1.64,-1.64,-1.64,27.151123
2010302N26299,2010,78,,,SHARY,2010-10-30 00:00:00,TS,31.3,-64.0,65,990,hurdat_atl,main,1174,1174,O_____________,hurdat_atl,AL202010,31.3,-64.0, ,HU,65.0,990,1.0,60,90,60,40, ,40,30, , ,10, , ,1012,250,15, , , , , , , , , , , , , , , , ,25,59,Oct,-1.64,-1.64,-1.64,20.690268
2011233N15301,2011,54,,,IRENE,2011-08-24 12:00:00,TS,21.9,-73.3,105,957,hurdat_atl,main,78,78,O_____________,hurdat_atl,AL092011,21.9,-73.3, ,HU,105.0,957,3.0,180,150,90,150,90,60,45,80,45,40,25,40,1008,275,15, , , , , , , , , , ,120,12,240,120,90,210,11,308,Aug,-0.62,-0.62,-0.62,26.184515
2011240N10341,2011,58,,,KATIA,2011-09-06 00:00:00,TS,25.6,-64.0,120,942,hurdat_atl,main,821,821,O_____________,hurdat_atl,AL122011,25.6,-64.0, ,HU,120.0,942,4.0,180,120,110,140,80,70,60,70,50,50,40,50,1013,250,30, , , , , , , , , , ,140,12,360,200,200,220,10,319,Sep,-0.83,-0.83,-0.83,24.23264
2011250N12324,2011,64,,,MARIA,2011-09-16 00:00:00,TS,36.8,-64.8,70,984,hurdat_atl,main,704,606,O_____________,hurdat_atl,AL142011,36.8,-64.8, ,HU,70.0,984,1.0,180,180,60,60,100,100,30,30,40,40, , ,1014,210,25, , , , , , , , , , ,85,12,180,300,330,60,36,32,Sep,-0.83,-0.83,-0.83,20.815498
2011250N20266,2011,65,,GM,NATE,2011-09-08 18:00:00,TS,19.7,-92.3,65,995,hurdat_atl,main,122,115,O_____________,hurdat_atl,AL152011,19.7,-92.3, ,HU,65.0,995,1.0,75,90,120,75, ,50,90, , ,40, , ,1012,150,25, , , , , , , , , , ,75,12,60,60,60,90,2,139,Sep,-0.83,-0.83,-0.83,26.072292
2011263N12323,2011,68,,,OPHELIA,2011-10-02 00:00:00,TS,32.8,-62.5,120,940,hurdat_atl,main,1190,1107,O_____________,hurdat_atl,AL162011,32.8,-62.5, ,HU,120.0,940,4.0,180,180,80,90,60,60,40,40,30,30,20,20,1009,180,15, , , , , , , , , , ,140,12,270,240,90,180,22,9,Oct,-1.01,-1.01,-1.01,20.803308
2011266N08343,2011,71,,,PHILIPPE,2011-10-06 18:00:00,TS,28.2,-59.7,80,977,hurdat_atl,main,1249,1249,O_____________,hurdat_atl,AL172011,28.2,-59.7, ,HU,80.0,977,1.0,60,75,60,60,45,45,30,30,20,20,15,10,1011,175,10, , , , , , , , , , ,90,12,120,90,30,120,10,47,Oct,-1.01,-1.01,-1.01,23.21511
2011295N13279,2011,80,,CS,RINA,2011-10-25 18:00:00,TS,17.3,-84.2,100,971,hurdat_atl,main,165,159,O_____________,hurdat_atl,AL182011,17.3,-84.2, ,HU,100.0,971,3.0,75,75,75,100,35,35,35,35,20,20,20,20,1012,150,10, , , , , , , , , , ,110,12,75,75,75,120,4,277,Oct,-1.01,-1.01,-1.01,27.516636
2012169N29291,2012,30,,,CHRIS,2012-06-21 12:00:00,TS,40.5,-43.9,75,974,hurdat_atl,main,1007,992,O_____________,hurdat_atl,AL032012,40.5,-43.9, ,HU,75.0,974,1.0,70,80,60,50,40,40,30,25,20,20,10,10,1010,180,20, , , , , , , , , , ,80,12,90,150,300,60,16,40,Jun,-0.01,-0.01,-0.01,19.169043
2012215N12313,2012,41,,CS,ERNESTO,2012-08-08 03:15:00,TS,18.8,-87.7,85,973,hurdat_atl,main,0,0,V_____________,hurdat_atl,AL052012,18.8,-87.7,L,HU,85.0,973,2.0,140,140,40,70,60,40,20,30,30,20, ,10,1010,170,10, , , , , , , , , , , ,12,152, , , ,13,271,Aug,0.37,0.37,0.37,27.276806
2012229N28305,2012,49,,,GORDON,2012-08-19 00:00:00,TS,34.3,-35.0,95,965,hurdat_atl,main,1848,1750,O_____________,hurdat_atl,AL082012,34.3,-35.0, ,HU,95.0,965,2.0,80,110,110,80,40,60,60,40,20,30,30,20,1013,175,25, , , , , , , , , , ,115,12,120,210,240,150,21,80,Aug,0.37,0.37,0.37,19.361498
2012234N16315,2012,52,,GM,ISAAC,2012-08-28 18:00:00,TS,28.6,-88.8,70,972,hurdat_atl,main,53,22,O_____________,hurdat_atl,AL092012,28.6,-88.8, ,HU,70.0,972,1.0,180,150,140,150,90,90,60,60,60,60, , ,1012,300,50, , , , , , , , , , ,80,12,180,200,150,130,7,314,Aug,0.37,0.37,0.37,22.774446
2012242N13333,2012,55,,,LESLIE,2012-09-05 12:00:00,TS,25.6,-62.8,70,982,hurdat_atl,main,855,855,O_____________,hurdat_atl,AL122012,25.6,-62.8, ,HU,70.0,982,1.0,140,200,60,140,70,60,20,40,20,20, , ,1013,250,40, , , , , , , , , , ,75,12,360,210,120,360,2,13,Sep,0.37,0.37,0.37,24.250011
